sme_id,month,monthly_inflow,monthly_outflow,overdraft_days_used,late_supplier_payments,inflow_volatility_3m,cash_runway_months,distressed_within_6_months
SME-036,3,36662.59,34143.12,0,1,0.0936,4.4,1
SME-036,4,35365.1,41868.83,2,3,0.0778,2.61,1
SME-036,5,26347.96,27764.7,4,1,0.1399,3.94,1
SME-036,6,34529.52,29315.71,6,3,0.1268,3.74,1
SME-036,7,31703.52,31034.94,3,1,0.1271,3.75,1
SME-036,8,29866.41,32612.88,7,2,0.089,2.34,1
SME-036,9,35258.07,37816.72,2,1,0.1121,2.6,1
SME-036,10,28574.83,24511.23,3,4,0.1479,3.1,1
SME-036,11,23754.75,28254.07,8,2,0.2483,2.97,1
SME-036,12,23109.45,28548.47,4,2,0.2192,2.45,1
SME-037,1,25869.23,17892.82,1,0,0.1617,6.9,0
SME-037,2,24618.11,19472.03,0,0,0.0248,6.66,0
SME-037,3,24014.86,20486.55,1,0,0.0311,6.51,0
SME-037,4,23196.29,19206.7,1,0,0.0243,6.03,0
SME-037,5,21672.52,17189.19,1,0,0.0423,6.26,0
SME-037,6,33168.78,25140.72,1,0,0.196,7.0,0
SME-037,7,32822.63,22166.05,2,1,0.1827,6.9,0
SME-037,8,23270.31,20061.01,1,0,0.1542,5.45,0
SME-037,9,26397.56,24299.34,0,0,0.1446,6.32,0
SME-037,10,24497.81,18128.06,7,2,0.052,6.4,0
SME-037,11,22842.49,15610.12,4,1,0.0591,6.11,0
SME-037,12,22516.91,15046.96,1,1,0.0372,7.26,0
SME-038,1,41712.41,32784.77,0,1,0.0746,6.12,0
SME-038,2,42031.93,32265.56,0,0,0.0038,5.24,0
SME-038,3,39782.42,28175.84,1,0,0.0241,6.4,0
SME-038,4,43012.54,27568.91,1,0,0.0325,6.45,0
SME-038,5,36086.42,29446.79,1,3,0.0714,5.44,0
SME-038,6,42179.53,46722.27,1,2,0.0764,6.82,0
SME-038,7,35570.69,26435.8,3,0,0.0791,5.7,0
SME-038,8,35613.37,30646.3,0,0,0.0822,6.44,0
SME-038,9,38947.02,30444.93,2,0,0.0431,5.68,0
SME-038,10,35219.23,31218.08,0,0,0.0457,6.27,0
SME-038,11,39987.07,35136.25,2,1,0.0538,6.46,0
SME-038,12,41329.65,34409.36,1,2,0.0675,5.87,0
SME-039,1,14867.67,13909.4,4,0,0.2312,3.14,1
SME-039,2,22272.36,22060.58,4,2,0.1994,2.84,1
SME-039,3,19629.28,16230.7,2,1,0.1619,4.19,1
SME-039,4,21134.26,22844.76,2,1,0.0515,3.84,1
SME-039,5,21630.49,19806.99,2,1,0.0409,2.52,1
SME-039,6,16266.4,19601.24,2,0,0.123,4.52,1
SME-039,7,17077.5,21300.94,4,3,0.1428,3.25,1
SME-039,8,17086.6,18752.11,4,1,0.0653,3.02,1
SME-039,9,16540.4,20439.72,9,3,0.0801,2.39,1
SME-039,10,22238.49,23941.37,6,2,0.2319,3.78,1
SME-039,11,12048.87,13003.21,2,1,0.3297,2.11,1
SME-039,12,16674.6,14653.95,7,3,0.3397,2.94,1
SME-040,1,22636.82,17590.46,2,0,0.2322,3.47,0
SME-040,2,27958.99,23886.67,1,0,0.1052,3.77,0
SME-040,3,27034.26,21771.43,1,1,0.0897,3.41,0
SME-040,4,19330.42,15427.36,5,0,0.1561,4.55,0
SME-040,5,21674.17,19098.65,1,1,0.1422,3.62,0
SME-040,6,21752.15,23179.03,2,1,0.0537,4.01,0
SME-040,7,26981.75,26098.18,2,1,0.1265,4.47,0
SME-040,8,21203.98,16593.32,5,3,0.1412,4.71,0
SME-040,9,23764.79,20551.12,6,2,0.1614,3.35,0
SME-040,10,28328.66,21374.13,11,1,0.1875,2.67,0
SME-040,11,23954.96,29274.63,6,3,0.1963,2.74,0
SME-040,12,24848.68,28453.3,6,2,0.1808,2.45,0
SME-041,1,48474.43,36657.01,1,1,0.1308,10.11,0
SME-041,2,41131.35,35046.53,3,2,0.0819,10.02,0
SME-041,3,41742.51,27832.37,2,3,0.076,9.24,0
SME-041,4,37197.31,31317.56,4,0,0.0503,9.82,0
SME-041,5,40196.14,30972.59,4,0,0.0475,9.81,0
SME-041,6,40021.16,34939.21,1,1,0.0351,10.12,0
SME-041,7,44794.29,38289.19,1,1,0.053,9.55,0
SME-041,8,36338.92,29140.61,2,1,0.0857,9.79,0
SME-041,9,38816.36,29876.68,4,1,0.0888,10.52,0
SME-041,10,44761.7,35451.56,2,1,0.0884,9.67,0
SME-041,11,44102.5,45475.45,0,0,0.0625,9.26,0
SME-041,12,42868.62,27217.43,2,0,0.0179,10.22,0
SME-042,1,42977.58,24274.07,3,0,0.0767,4.67,0
SME-042,2,41623.72,28519.79,1,0,0.016,4.64,0
SME-042,3,34791.48,24309.44,0,2,0.09,4.98,0
SME-042,4,44410.77,32327.84,0,1,0.1003,4.6,0
SME-042,5,40489.44,30309.07,1,2,0.099,5.19,0
SME-042,6,37773.85,43166.58,3,0,0.0666,6.12,0
SME-042,7,37932.39,23260.88,0,0,0.0321,5.23,0
SME-042,8,34282.44,23840.07,0,0,0.0459,5.76,0
SME-042,9,44674.92,35626.78,2,2,0.1105,4.4,0
SME-042,10,33404.03,24936.83,3,1,0.1367,4.61,0
SME-042,11,33186.6,23565.99,0,0,0.1447,3.87,0
SME-042,12,34538.63,30131.86,0,0,0.0176,6.32,0
SME-043,1,32467.99,37665.37,1,0,0.1683,5.01,0
SME-043,2,42990.08,34941.62,1,1,0.1394,5.12,0
SME-043,3,27211.28,26111.87,2,0,0.1917,6.05,0
SME-043,4,42064.87,36302.04,3,1,0.1932,6.32,0
SME-043,5,42582.7,40553.52,3,1,0.1911,5.18,0
SME-043,6,38120.29,35956.15,3,1,0.0487,6.34,0
SME-043,7,42700.93,41266.7,0,0,0.0518,5.52,0
SME-043,8,39323.61,35496.94,0,1,0.0484,4.99,0
SME-043,9,32356.99,29885.43,3,0,0.113,5.42,0
SME-043,10,33832.96,32239.97,2,0,0.0852,6.18,0
SME-043,11,44419.31,38214.87,3,0,0.1457,5.19,0
SME-043,12,33624.36,27473.33,1,0,0.1352,4.86,0
SME-044,1,23550.14,19465.25,1,0,0.0754,12.01,0
SME-044,2,17423.3,14455.98,1,1,0.1495,10.86,0
SME-044,3,24411.2,19341.64,2,0,0.1427,11.28,0
SME-044,4,26481.58,19348.9,2,0,0.1702,11.84,0
SME-044,5,22469.68,15773.89,2,0,0.067,11.42,0
SME-044,6,17820.86,13972.38,1,0,0.159,11.37,0
SME-044,7,24761.31,18551.04,1,1,0.1332,10.84,0
SME-044,8,25211.93,15885.31,0,0,0.1497,10.99,0
SME-044,9,28777.86,22961.16,2,1,0.0684,11.8,0
SME-044,10,26953.79,18339.96,0,0,0.054,11.25,0
SME-044,11,24006.27,14171.58,1,0,0.074,10.93,0
SME-044,12,26140.39,17703.95,3,0,0.0484,11.28,0
SME-045,1,20674.33,14282.73,1,0,0.1047,12.04,0
SME-045,2,20008.68,11220.02,1,0,0.0164,12.17,0
SME-045,3,24112.22,14585.91,2,2,0.0833,12.17,0
SME-045,4,20358.87,12660.58,2,0,0.0864,12.64,0
SME-045,5,20622.81,14531.21,2,0,0.0788,12.95,0
SME-045,6,18710.78,12209.6,2,0,0.0425,11.69,0
SME-045,7,18216.63,13202.67,1,0,0.0541,12.2,0
SME-045,8,25983.57,17767.6,2,0,0.1693,12.17,0
SME-045,9,24146.92,16083.85,1,0,0.1455,12.42,0
SME-045,10,22897.92,19647.11,3,0,0.0521,12.65,0
SME-045,11,22276.89,13743.84,2,0,0.0337,12.54,0
SME-045,12,22932.91,21019.05,0,0,0.0133,12.69,0
SME-046,1,22150.5,15504.06,1,1,0.1774,7.52,0
SME-046,2,22287.04,16077.84,2,2,0.0031,6.6,0
SME-046,3,20541.68,16669.55,2,1,0.0366,7.04,0
SME-046,4,22228.57,16932.92,2,1,0.0373,7.24,0
SME-046,5,20248.76,17035.15,5,2,0.0415,6.4,0
SME-046,6,28224.48,19684.14,0,0,0.1439,7.72,0
SME-046,7,19620.5,14211.01,1,3,0.1725,6.47,0
SME-046,8,18078.7,16292.12,0,0,0.2031,6.36,0
SME-046,9,27862.52,24116.65,2,0,0.1965,6.66,0
SME-046,10,26607.04,19240.3,1,2,0.1797,5.79,0
SME-046,11,19205.33,15785.08,1,0,0.1555,6.1,0
SME-046,12,21541.84,17432.15,0,0,0.1376,7.25,0
SME-047,1,42312.33,28973.67,3,0,0.0501,4.99,0
SME-047,2,35108.4,28710.44,0,0,0.093,5.84,0
SME-047,3,47836.44,37160.33,0,1,0.1248,5.63,0
SME-047,4,42265.06,39994.45,0,1,0.1248,6.44,0
SME-047,5,33710.65,27831.45,1,0,0.1408,6.28,0
SME-047,6,40867.12,21598.36,0,0,0.0962,6.25,0
SME-047,7,39623.78,36875.38,2,0,0.082,6.58,0
SME-047,8,42290.16,29016.01,1,1,0.0266,6.45,0
SME-047,9,41042.71,36606.9,3,0,0.0266,5.75,0
SME-047,10,45267.24,41643.55,1,0,0.0413,6.21,0
SME-047,11,44691.71,37905.18,2,0,0.0428,6.42,0
SME-047,12,40446.12,30708.43,2,1,0.0495,5.38,0
SME-048,1,17249.16,15045.66,3,1,0.273,3.78,1
SME-048,2,19114.54,19715.56,2,0,0.0513,3.42,1
SME-048,3,16384.54,12361.33,2,1,0.0648,2.07,1
SME-048,4,16360.3,14406.2,2,2,0.0748,3.34,1
SME-048,5,18779.69,15964.84,3,2,0.0661,3.76,1
SME-048,6,16769.18,15759.23,1,0,0.0611,3.61,1
SME-048,7,16744.63,21497.98,6,2,0.0758,3.77,1
SME-048,8,18800.79,20093.48,5,0,0.1043,2.98,1
SME-048,9,14081.27,13574.78,8,1,0.1855,3.63,1
SME-048,10,13283.29,13659.61,5,4,0.2381,3.99,1
SME-048,11,16119.62,16715.36,1,2,0.1698,3.16,1
SME-048,12,15680.27,14101.67,4,3,0.1944,3.31,1
SME-049,1,47570.59,39870.22,1,1,0.0862,3.65,0
SME-049,2,37791.81,35476.83,2,1,0.1146,4.33,0
SME-049,3,54407.32,40889.81,2,0,0.1464,5.12,0
SME-049,4,57149.99,50534.69,2,1,0.1718,2.77,0
SME-049,5,46026.35,42119.36,1,0,0.0901,3.51,0
SME-049,6,47793.16,40588.72,2,0,0.097,4.27,0
SME-049,7,38820.35,28035.76,1,1,0.0878,2.52,0
SME-049,8,53490.95,44736.36,3,2,0.1293,4.25,0
SME-049,9,52084.09,43989.87,1,0,0.1373,5.32,0
SME-049,10,44355.48,35052.36,3,1,0.0804,2.94,0
SME-049,11,62815.86,52214.11,0,1,0.1426,3.86,0
SME-049,12,59302.19,46766.56,4,0,0.1442,3.51,0
SME-050,1,16575.19,11923.87,2,0,0.0808,5.73,0
SME-050,2,14814.94,11838.28,0,0,0.0561,6.77,0
SME-050,3,20064.93,16825.03,1,0,0.1272,7.4,0
SME-050,4,14353.7,12784.68,1,3,0.1578,6.61,0
SME-050,5,20165.4,19636.19,1,0,0.1493,6.09,0
SME-050,6,24833.0,23012.96,2,1,0.2167,6.03,0
SME-050,7,20944.24,20566.68,1,1,0.0929,5.93,0
SME-050,8,17667.32,17065.87,3,0,0.1385,6.59,0
SME-050,9,14958.42,12006.14,0,0,0.1371,6.23,0
SME-050,10,20020.13,21322.4,4,1,0.1179,6.96,0
SME-050,11,20503.52,16735.77,0,0,0.1356,5.85,0
SME-050,12,19702.65,18840.01,1,1,0.0164,6.25,0
SME-051,1,41135.31,26985.19,2,0,0.0911,6.33,0
SME-051,2,46460.03,38739.34,1,1,0.0608,5.14,0
SME-051,3,41538.33,26109.98,0,0,0.0562,5.71,0
SME-051,4,37249.56,27719.55,3,0,0.0901,5.49,0
SME-051,5,45098.78,39673.34,3,0,0.0777,5.55,0
SME-051,6,29760.01,24592.96,0,1,0.1676,5.65,0
SME-051,7,37424.73,26591.91,3,0,0.1673,5.41,0
SME-051,8,32877.08,28437.01,4,1,0.0944,5.83,0
SME-051,9,41185.31,25762.62,2,0,0.0914,5.66,0
SME-051,10,37390.86,31719.27,3,2,0.0914,5.94,0
SME-051,11,40351.58,27847.15,1,1,0.0411,5.64,0
SME-051,12,32071.76,20206.83,3,0,0.0936,4.73,0
SME-052,1,60754.07,38502.8,1,1,0.0796,3.83,0
SME-052,2,61473.95,32801.66,2,0,0.0059,5.04,0
SME-052,3,73198.85,62189.76,0,0,0.0876,3.59,0
SME-052,4,72104.93,48055.11,2,0,0.0767,4.61,0
SME-052,5,50660.3,28693.09,1,0,0.1589,3.82,0
SME-052,6,65227.15,53892.01,0,0,0.1427,5.0,0
SME-052,7,58909.13,43228.63,2,0,0.1024,4.42,0
SME-052,8,56346.26,45353.93,1,0,0.062,4.6,0
SME-052,9,48502.79,39460.33,1,3,0.0811,5.08,0
SME-052,10,65612.23,50419.49,1,0,0.1231,3.86,0
SME-052,11,59673.92,44151.45,0,1,0.1224,3.86,0
SME-052,12,58882.44,36232.62,3,0,0.0489,4.68,0
SME-053,1,28808.98,19304.93,1,0,0.1229,5.04,0
SME-053,2,29650.04,24563.73,3,1,0.0144,5.46,0
SME-053,3,41858.24,33433.26,1,0,0.1783,5.38,0
SME-053,4,34047.39,21371.15,2,0,0.1435,5.29,0
SME-053,5,40286.81,30958.24,1,2,0.0871,4.73,0
SME-053,6,31769.92,24857.06,2,1,0.1018,4.76,0
SME-053,7,38661.26,23524.1,6,1,0.1,5.39,0
SME-053,8,29405.79,20257.44,3,0,0.118,5.91,0
SME-053,9,34073.84,22757.91,1,0,0.111,5.58,0
SME-053,10,45432.59,36907.0,3,0,0.1854,6.19,0
SME-053,11,40401.72,24409.71,2,2,0.1163,4.43,0
SME-053,12,34323.67,27517.45,1,1,0.1134,5.08,0
SME-054,1,30036.39,32220.85,1,0,0.2484,3.09,1
SME-054,2,24637.45,23420.89,4,0,0.0987,2.21,1
SME-054,3,27782.32,32293.79,3,0,0.0806,3.61,1
SME-054,4,29815.27,34084.93,1,2,0.0777,3.16,1
SME-054,5,26524.9,27294.78,5,2,0.0483,3.13,1
SME-054,6,23763.65,24718.02,5,1,0.0926,3.53,1
SME-054,7,22714.47,24257.45,3,2,0.0871,1.99,1
SME-054,8,26814.2,32861.27,7,1,0.1162,2.3,1
SME-054,9,22786.4,20042.75,4,0,0.1221,2.11,1
SME-054,10,24441.46,29085.25,4,2,0.1588,2.37,1
SME-054,11,21006.13,23839.16,11,3,0.158,2.27,1
SME-054,12,24470.32,33682.44,6,4,0.2071,2.22,1
SME-055,1,35998.1,30035.74,1,2,0.1391,4.7,0
SME-055,2,31479.4,23644.27,0,1,0.067,4.91,0
SME-055,3,41583.82,29469.92,3,0,0.1137,5.11,0
SME-055,4,31843.95,23983.7,2,0,0.1338,5.69,0
SME-055,5,39906.47,31342.63,1,1,0.1125,5.62,0
SME-055,6,46382.2,36496.05,1,0,0.151,5.13,0
SME-055,7,41681.28,30431.93,2,0,0.0641,4.27,0
SME-055,8,44035.58,40114.46,0,1,0.0436,4.12,0
SME-055,9,40222.87,36980.85,1,0,0.0374,4.18,0
SME-055,10,43471.74,35517.91,1,2,0.0395,5.29,0
SME-055,11,39972.6,33095.88,2,1,0.0387,4.65,0
SME-055,12,35871.91,28906.01,2,0,0.0781,5.38,0
SME-056,1,17246.34,16496.47,0,2,0.0874,8.2,1
SME-056,2,18564.79,16047.1,2,0,0.0368,7.95,1
SME-056,3,23564.51,17984.46,0,0,0.1375,8.51,1
SME-056,4,21377.86,19351.92,2,0,0.0967,9.19,1
SME-056,5,18504.7,13041.59,2,0,0.098,8.07,1
SME-056,6,26132.91,19727.92,1,0,0.1429,9.25,1
SME-056,7,22297.96,21216.83,1,1,0.1396,8.01,1
SME-056,8,21871.19,20581.14,2,2,0.0818,8.34,1
SME-056,9,21216.82,15956.13,2,1,0.0204,8.25,1
SME-056,10,20479.39,20735.43,2,0,0.0268,8.01,1
SME-056,11,18467.48,15300.15,1,1,0.0579,8.74,1
SME-056,12,18784.1,17222.17,1,0,0.0459,7.32,1
SME-057,1,23072.25,17004.21,3,1,0.1425,5.78,0
SME-057,2,22730.79,18480.45,0,1,0.0075,7.07,0
SME-057,3,21590.67,19996.15,0,2,0.0282,5.85,0
SME-057,4,26423.19,23153.54,1,0,0.0875,6.96,0
SME-057,5,24641.47,21461.8,4,1,0.0824,6.83,0
SME-057,6,26973.18,19930.1,3,0,0.0383,6.07,0
SME-057,7,27415.83,22966.31,0,0,0.0462,6.53,0
SME-057,8,25368.15,22307.39,0,0,0.0331,5.89,0
SME-057,9,31124.14,35822.08,2,1,0.0852,5.96,0
SME-057,10,24364.01,21295.36,3,1,0.1105,6.85,0
SME-057,11,23198.44,17893.95,0,0,0.1332,6.9,0
SME-057,12,30594.18,23013.91,0,1,0.1246,7.06,0
SME-058,1,38764.72,35764.52,1,2,0.1346,12.63,0
SME-058,2,43087.38,44547.72,3,1,0.0528,12.94,0
SME-058,3,36320.78,35702.42,0,3,0.071,12.76,0
SME-058,4,33524.45,29616.53,0,1,0.1066,13.18,0
SME-058,5,26857.58,22300.95,0,3,0.1231,13.19,0
SME-058,6,44487.04,30813.66,2,1,0.2079,13.06,0
SME-058,7,39955.75,36734.19,3,2,0.2015,11.98,0
SME-058,8,30211.41,21962.39,4,1,0.1558,11.74,0
SME-058,9,32464.21,28596.76,3,0,0.1218,13.37,0
SME-058,10,33558.33,30681.67,3,0,0.0434,12.83,0
SME-058,11,32593.22,27577.38,3,0,0.0149,12.52,0
SME-058,12,44345.39,37289.41,3,0,0.1446,13.15,0
SME-059,1,32454.2,27033.03,1,1,0.1529,8.24,0
SME-059,2,25523.77,22536.17,0,0,0.1195,8.71,0
SME-059,3,27395.42,23809.24,3,0,0.1029,9.46,0
SME-059,4,38033.17,24425.17,0,0,0.1817,9.0,0
SME-059,5,30682.92,24992.12,2,1,0.1388,9.36,0
SME-059,6,20887.44,15060.79,2,0,0.2351,10.01,0
SME-059,7,26696.89,19734.58,0,0,0.1542,9.62,0
SME-059,8,20680.08,18237.42,0,1,0.1226,9.61,0
SME-059,9,28545.94,24383.13,2,0,0.1327,9.47,0
SME-059,10,27773.13,24441.49,4,1,0.1379,10.58,0
SME-059,11,28729.11,20585.5,1,0,0.0146,8.99,0
SME-059,12,33444.67,25417.92,2,0,0.0827,9.86,0
SME-060,1,106077.93,81521.77,2,0,0.0843,6.69,0
SME-060,2,113112.8,99614.18,1,3,0.0321,7.34,0
SME-060,3,76834.06,66505.96,1,1,0.1592,6.95,0
SME-060,4,82674.62,57755.5,2,1,0.175,6.64,0
SME-060,5,81612.49,59695.6,2,0,0.0316,7.15,0
SME-060,6,83335.82,71106.92,2,1,0.0086,6.81,0
SME-060,7,85808.33,56479.14,1,0,0.0206,6.51,0
SME-060,8,81883.23,59190.65,2,0,0.0194,5.64,0
SME-060,9,100525.01,75680.84,2,1,0.0898,6.99,0
SME-060,10,108005.74,97388.64,2,0,0.1135,7.28,0
SME-060,11,102609.98,91593.74,4,1,0.0304,7.39,0
SME-060,12,104531.61,76222.0,0,1,0.0213,6.39,0
SME-061,1,27046.7,23513.55,1,1,0.1518,13.15,0
SME-061,2,19006.37,14967.38,4,3,0.1746,13.63,0
SME-061,3,23119.55,19129.8,1,0,0.1424,12.4,0
SME-061,4,24076.5,20554.13,2,0,0.0997,12.79,0
SME-061,5,20537.8,16804.81,2,0,0.0662,13.49,0
SME-061,6,19717.6,16887.43,2,0,0.0882,12.65,0
SME-061,7,22097.87,18463.57,4,0,0.0475,12.41,0
SME-061,8,25896.35,30511.77,1,0,0.1127,12.48,0
SME-061,9,23114.98,21119.06,0,0,0.0677,12.16,0
SME-061,10,19705.43,16730.4,1,1,0.1105,12.68,0
SME-061,11,22211.72,15159.18,0,1,0.0665,13.22,0
SME-061,12,15796.8,14876.06,0,0,0.1372,14.31,0
SME-062,1,10552.68,11060.9,2,2,0.1695,2.04,1
SME-062,2,12427.65,13245.94,2,1,0.0816,3.65,1
SME-062,3,10568.58,11598.65,1,1,0.0787,2.59,1
SME-062,4,9185.27,9234.98,1,0,0.1238,2.7,1
SME-062,5,10970.94,8755.2,3,0,0.0747,1.64,1
SME-062,6,11310.68,12512.87,2,0,0.0889,3.7,1
SME-062,7,7985.14,8952.42,6,1,0.169,1.77,1
SME-062,8,10562.0,11732.9,8,3,0.1808,2.61,1
SME-062,9,10455.31,8982.88,4,3,0.1788,2.86,1
SME-062,10,8821.61,8591.31,5,2,0.1675,1.58,1
SME-062,11,8343.08,10582.67,4,1,0.2226,2.27,1
SME-062,12,9201.71,11470.61,5,1,0.1392,0.73,1
SME-063,1,66548.13,39968.51,1,0,0.1064,7.77,0
SME-063,2,83137.12,70836.56,3,0,0.1108,8.24,0
SME-063,3,79573.78,70332.61,3,1,0.0933,8.21,0
SME-063,4,95162.46,77245.08,2,0,0.0776,8.13,0
SME-063,5,71762.03,54715.91,0,1,0.1184,9.32,0
SME-063,6,62038.41,42388.81,0,0,0.1821,9.62,0
SME-063,7,85789.87,75168.18,0,0,0.1332,7.72,0
SME-063,8,83188.18,69029.93,1,1,0.1381,8.62,0
SME-063,9,84481.05,55401.67,3,3,0.0126,9.6,0
SME-063,10,74117.37,65010.88,2,1,0.0572,8.17,0
SME-063,11,66650.34,45257.66,2,1,0.0974,7.95,0
SME-063,12,85629.42,69333.52,2,1,0.1034,8.89,0
SME-064,1,11025.72,8449.34,2,0,0.0643,12.84,0
SME-064,2,12824.18,10246.13,2,0,0.0754,11.58,0
SME-064,3,13537.48,12159.28,4,2,0.0848,12.53,0
SME-064,4,13396.88,10483.7,1,0,0.0233,12.11,0
SME-064,5,12858.54,10400.78,1,1,0.0221,12.62,0
SME-064,6,11364.92,10711.22,1,1,0.0685,12.59,0
SME-064,7,13082.21,12040.75,1,0,0.0613,12.49,0
SME-064,8,14262.76,10482.7,3,1,0.0922,12.67,0
SME-064,9,13696.17,10858.87,1,0,0.0352,12.66,0
SME-064,10,16116.85,12671.47,3,1,0.0704,12.36,0
SME-064,11,16740.65,13267.71,1,2,0.0846,12.38,0
SME-064,12,18407.29,15076.72,3,0,0.0566,13.16,0
SME-065,1,22360.82,21206.54,1,0,0.0944,10.28,0
SME-065,2,25691.92,26355.8,0,0,0.0693,11.11,0
SME-065,3,18213.42,17397.42,2,0,0.1385,11.81,0
SME-065,4,27733.46,19177.01,3,0,0.1714,10.2,0
SME-065,5,28752.85,22960.51,2,0,0.1906,10.97,0
SME-065,6,22373.02,17464.56,2,1,0.1065,11.77,0
SME-065,7,21882.65,19046.4,2,3,0.1286,11.6,0
SME-065,8,19758.26,18940.81,0,0,0.0532,11.07,0
SME-065,9,26132.53,28911.36,2,4,0.1173,10.63,0
SME-065,10,25161.6,30655.31,1,1,0.1184,11.7,0
SME-065,11,24759.28,21523.27,1,1,0.0227,10.16,0
SME-065,12,28844.66,25927.39,1,1,0.07,10.37,0
SME-066,1,55114.77,50625.12,3,0,0.0733,5.93,0
SME-066,2,61005.16,61414.71,0,0,0.0507,6.5,0
SME-066,3,53087.96,46767.27,0,0,0.0595,6.43,0
SME-066,4,47826.24,37471.81,1,0,0.1004,5.24,0
SME-066,5,56027.72,45405.54,1,1,0.0649,5.45,0
SME-066,6,52118.3,41067.39,2,1,0.0644,4.66,0
SME-066,7,51061.15,47118.54,2,1,0.0403,5.35,0
SME-066,8,64824.76,48847.63,3,0,0.1117,4.72,0
SME-066,9,53666.9,52054.74,2,0,0.1056,6.45,0
SME-066,10,55610.76,43257.41,4,0,0.0839,5.43,0
SME-066,11,54769.32,51888.97,2,1,0.0146,4.86,0
SME-066,12,65501.08,55682.03,0,0,0.0831,5.37,0
SME-067,1,72508.92,61682.29,0,0,0.1452,5.69,0
SME-067,2,74009.37,56686.65,1,1,0.0102,5.35,0
SME-067,3,76367.09,65095.59,1,0,0.0214,5.59,0
SME-067,4,56695.81,44586.9,3,1,0.1271,6.01,0
SME-067,5,62904.78,41996.54,1,0,0.1257,6.4,0
SME-067,6,68735.69,54840.21,0,1,0.0783,5.12,0
SME-067,7,61807.65,37174.28,0,0,0.0472,5.48,0
SME-067,8,56716.56,42154.41,3,0,0.0789,5.18,0
SME-067,9,55870.1,48839.87,1,1,0.0451,4.51,0
SME-067,10,61868.0,53165.8,2,1,0.0456,6.02,0
SME-067,11,63658.79,55403.4,1,0,0.0551,5.82,0
SME-067,12,56794.55,40498.44,4,0,0.0478,5.83,0
SME-068,1,42693.59,36408.25,2,0,0.1086,7.46,0
SME-068,2,37645.31,30177.56,1,1,0.0628,8.11,0
SME-068,3,33418.28,27019.91,2,0,0.1,9.33,0
SME-068,4,36899.19,30539.61,4,0,0.0512,8.61,0
SME-068,5,38521.74,29603.29,0,0,0.0587,8.62,0
SME-068,6,36797.36,29997.66,3,2,0.0211,8.2,0
SME-068,7,37221.23,26665.46,2,0,0.0196,8.5,0
SME-068,8,38791.69,34607.26,0,1,0.0228,7.68,0
SME-068,9,36830.33,31229.33,1,1,0.0225,8.91,0
SME-068,10,35812.28,29916.28,1,0,0.0333,9.42,0
SME-068,11,35995.3,28108.48,1,1,0.0122,9.24,0
SME-068,12,37565.21,33739.48,3,0,0.0216,9.1,0
SME-069,1,29407.08,28468.71,0,1,0.0995,11.84,0
SME-069,2,26834.17,20871.04,2,1,0.0457,11.17,0
SME-069,3,31300.77,24024.56,0,1,0.0627,11.03,0
SME-069,4,27351.34,18429.61,3,1,0.07,11.53,0
SME-069,5,28179.58,20823.42,1,0,0.0588,10.8,0
SME-069,6,29539.83,20809.41,0,3,0.0318,11.46,0
SME-069,7,35331.63,26627.12,0,1,0.1,12.31,0
SME-069,8,41036.65,23458.33,2,0,0.133,11.68,0
SME-069,9,28689.52,20343.13,4,1,0.1441,12.57,0
SME-069,10,27566.47,23286.9,4,0,0.1882,10.28,0
SME-069,11,32687.71,22695.38,0,0,0.0741,11.09,0
SME-069,12,30992.58,21145.66,1,0,0.07,11.07,0
SME-070,1,39335.84,28510.53,1,0,0.1385,9.37,0
SME-070,2,29403.42,27506.39,0,0,0.1445,9.41,0
SME-070,3,31659.2,24491.44,3,1,0.127,10.47,0
SME-070,4,36100.27,28594.74,0,0,0.0859,8.36,0
SME-070,5,36040.9,29849.51,2,0,0.0601,9.45,0
SME-070,6,25468.82,23244.98,4,1,0.1536,9.21,0
SME-070,7,37957.42,34350.56,1,1,0.1656,9.43,0
SME-070,8,34010.65,28404.32,1,0,0.1605,9.9,0
SME-070,9,28953.54,21279.46,1,1,0.1095,9.47,0
SME-070,10,37440.72,30491.37,1,0,0.1042,10.61,0
SME-070,11,25367.23,22937.77,2,1,0.1655,9.21,0
SME-070,12,30446.16,22308.41,1,1,0.1592,10.48,0
SME-071,1,26063.07,20074.7,2,1,0.1682,7.37,0
SME-071,2,41808.29,33279.97,2,1,0.232,7.58,0
SME-071,3,34806.0,31311.66,4,1,0.1882,7.67,0
SME-071,4,27486.95,23502.29,0,0,0.1685,7.62,0
SME-071,5,32554.94,25094.43,4,2,0.0968,7.43,0
SME-071,6,26342.13,21252.12,3,0,0.0938,7.84,0
SME-071,7,29707.53,29109.26,0,1,0.086,8.06,0
SME-071,8,31684.1,25283.84,0,1,0.0754,5.96,0
SME-071,9,38179.84,36730.89,0,0,0.109,8.69,0
SME-071,10,31871.58,22652.67,1,0,0.089,8.55,0
SME-071,11,43715.34,38427.45,1,3,0.1276,7.33,0
SME-071,12,32613.66,22767.06,2,0,0.1502,7.57,0
SME-072,1,14412.27,13515.65,3,0,0.2788,2.88,1
SME-072,2,14158.27,11563.56,5,1,0.0089,2.84,1
SME-072,3,12175.55,9940.64,2,4,0.0736,2.81,1
SME-072,4,14517.18,17741.22,1,0,0.0756,3.96,1
SME-072,5,11470.57,9582.21,3,1,0.1024,2.68,1
SME-072,6,16682.33,15362.8,1,0,0.1503,2.37,1
